Name,monsterID,level,ME_Born,ME_Update,ME_AttackGo,ME_SkillGO,ME_Deadth,Addedvalue,PT_HpMax,PT_MpMax,PT_Attack,PT_Defense,PT_Agile,PT_Spirit,PT_Reply,PT_Magicattack,PT_Magicdefense,PT_Hit,PT_Dodge,PT_Crit,PT_counterpunch,PT_NoSleep,PT_NoPetrifaction,PT_NoDrunk,PT_NoChaos,PT_NoForget,PT_NoPoison,PT_Assassinate,DropID
31282,10152,70,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,20000,2100,,,,,,400,,,,,,,,,,,,,131232
31283,10100,70,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,20000,2100,,,,,,400,,,,,,,,,,,,,131232
31284,10020,70,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,20000,2100,,,,,,400,,,,,,,,,,,,,131232
31285,10073,70,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,20000,2100,,,,,,400,,,,,,,,,,,,,131232
31286,10139,70,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,20000,2100,,,,,,400,,,,,,,,,,,,,131232
60000,2010,21,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,926,630,55,20,50,0,200,320,,50,,30,,100,100,100,100,100,100,,100010
60001,2011,27,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,1968,810,91,70,100,50,200,320,,50,,30,,100,100,100,100,100,100,,100010
60002,2012,52,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,14061,1560,338,90,160,50,200,320,,50,,30,,100,100,100,100,100,100,,100022
60003,2013,32,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,3277,960,128,110,180,240,200,320,,50,,30,,100,100,100,100,100,100,,100022
60004,2014,37,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,5065,1110,171,110,200,50,200,320,,50,,30,,100,100,100,100,100,100,,100035
60005,2015,27,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,1968,810,91,110,220,80,200,320,,50,,30,,100,100,100,100,100,100,,100035
60006,2016,60,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,21600,1800,450,110,240,100,200,320,,50,,30,,100,100,100,100,100,100,,100047
60007,2017,24,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,1382,720,72,110,260,20,200,320,,50,,30,,100,100,100,100,100,100,,100047
60008,2018,57,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,18519,1710,406,150,280,20,200,320,,50,,30,,100,100,100,100,100,100,,100057
60009,2019,21,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,926,630,55,150,300,20,200,320,,50,,30,,100,100,100,100,100,100,,100057
60010,2020,57,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,18519,1710,406,150,320,20,200,320,,50,,30,,100,100,100,100,100,100,,100070
60011,2021,24,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,1382,720,72,150,320,200,200,320,,50,,30,,100,100,100,100,100,100,,100070
60012,2022,42,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,7409,1260,221,150,320,150,200,320,,50,,30,,100,100,100,100,100,100,,100085
60013,2023,37,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,5065,1110,171,150,320,20,200,320,,50,,30,,100,100,100,100,100,100,,100085
60014,2024,47,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,10382,1410,276,150,320,250,200,320,,50,,30,,100,100,100,100,100,100,,100105
60015,2025,42,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,7409,1260,221,150,320,20,200,320,,50,,30,,100,100,100,100,100,100,,100105
60016,2026,32,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,3277,960,128,250,320,20,200,320,,50,,30,,100,100,100,100,100,100,,100122
60017,2027,47,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,10382,1410,276,250,320,20,200,320,,50,,30,,100,100,100,100,100,100,100,100122
60018,2028,60,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,21600,1800,450,250,320,20,200,320,,50,,30,,100,100,100,100,100,100,100,100135
60019,2029,52,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,14061,1560,338,250,320,200,200,320,,50,,30,,100,100,100,100,100,100,,100135
60020,2030,60,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,21600,1800,450,250,320,250,200,320,,50,,30,,100,100,100,100,100,100,,100149
60021,2014,60,"AI_born_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event_2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"CiKeAYi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,21600,1800,450,250,320,20,200,320,,50,,30,,100,100,100,100,100,100,,100149
109,10099,52,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1560,,,,,,320,,,,,,,,,,,,,100109
110,10123,52,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1560,,,,,,320,,,,,,,,,,,,,100110
111,10153,54,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1620,,,,,,320,,,,,,,,,,,,,100111
112,10089,54,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1620,,,,,,320,,,,,,,,,,,,,100112
113,105,54,"DaXiongMaoLuTe_Born(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)","DaXiongMaoLuTe_Update(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",,,"DaXiongMaoLuTe_Deadth(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",1,7008,1620,200,200,250,150,200,320,,50,,,,100,100,100,100,100,100,,100113
114,106,54,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1620,,,,,,320,,,,,,,,,,,,,100114
115,10064,54,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1620,,,,,,320,,,,,,,,,,,,,100115
116,107,54,"JunFaPiNiSi_Born(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)","JunFaPiNiSi_Update(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",,,"JunFaPiNiSi_Deadth(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",1,7008,1620,250,250,250,160,200,320,,50,,,,100,100,100,100,100,100,,100116
117,10002,56,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1680,,,,,,320,,,,,,,,,,,,,100117
118,10011,56,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1680,,,,,,320,,,,,,,,,,,,,100118
119,10036,56,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1680,,,,,,320,,,,,,,,,,,,,100119
120,10055,56,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1680,,,,,,320,,,,,,,,,,,,,100120
121,108,57,"QianNianXueYao_Born(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)","QianNianXueYao_Update(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",,,"QianNianXueYao_Deadth(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",1,7416,1710,270,250,250,200,200,320,,50,,,,100,100,100,100,100,100,,100121
122,10101,57,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1710,,,,,,320,,,,,,,,,,,,,100122
123,10107,57,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1710,,,,,,320,,,,,,,,,,,,,100123
124,10150,57,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1710,,,,,,320,,,,,,,,,,,,,100124
125,10157,57,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1710,,,,,,320,,,,,,,,,,,,,100125
126,109,59,"YinLongAiWeiDa_Born(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)","YinLongAiWeiDa_Update(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",,,"YinLongAiWeiDa_Deadth(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",1,7728,1770,270,250,250,150,200,320,,50,,,,100,100,100,100,100,100,,100126
127,10083,59,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1770,,,,,,320,,,,,,,,,,,,,100127
128,110,59,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1770,,,,,,320,,,,,,,,,,,,,100128
129,111,59,"BingLangJiaNeiTe_Born(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)","BingLangJiaNeiTe_Update(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",,,"BingLangJiaNeiTe_Deadth(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",1,7728,1770,270,250,250,150,200,320,,50,,,,100,100,100,100,100,100,,100129
130,10149,60,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1800,,,,,,320,,,,,,,,,,,,,100130
131,10116,60,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1800,,,,,,320,,,,,,,,,,,,,100131
132,112,60,"EMoShiTuLuoErDan_Born(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)","EMoShiTuLuoErDan_Update(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",,,"EMoShiTuLuoErDan_Deadth(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",1,6840,1800,290,250,250,150,200,320,,50,,,,100,100,100,100,100,100,,100132
133,10040,60,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1800,,,,,,320,,,,,,,,,,,,,100133
134,10076,60,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1800,,,,,,320,,,,,,,,,,,,,100134
135,10072,60,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1800,,,,,,320,,,,,,,,,,,,,100135
136,10081,60,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1800,,,,,,320,,,,,,,,,,,,,100136
137,113,60,"QianNianBingJingShuMo_Born(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)","QianNianBingJingShuMo_Update(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",,,"QianNianBingJingShuMo_Deadth(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",1,8280,1800,290,250,250,200,200,320,,50,,,,100,100,100,100,100,100,,100137
138,10003,60,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1800,,,,,,320,,,,,,,,,,,,,100138
139,10018,60,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1800,,,,,,320,,,,,,,,,,,,,100139
140,10022,60,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1800,,,,,,320,,,,,,,,,,,,,100140
141,10027,60,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1800,,,,,,320,,,,,,,,,,,,,100141
142,63,60,"BaiEMoJiLaSi_Born(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","BaiEMoJiLaSi_Update(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"BaiEMoJiLaSi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,8496,1800,320,250,250,100,200,320,,50,,,,100,100,100,100,100,100,,100142
143,10032,60,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1800,,,,,,320,,,,,,,,,,,,,100143
144,10045,60,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1800,,,,,,320,,,,,,,,,,,,,100144
145,114,60,"SiLingFaShiKeTuo_Born(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)","SiLingFaShiKeTuo_Update(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",,,"SiLingFaShiKeTuo_Deadth(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",1,8808,1800,350,250,250,200,200,320,,50,,,,100,100,100,100,100,100,,100145
146,10060,60,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1800,,,,,,320,,,,,,,,,,,,,100146
147,10095,60,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1800,,,,,,320,,,,,,,,,,,,,100147
148,10111,60,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1800,,,,,,320,,,,,,,,,,,,,100148
149,10113,60,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,1800,,,,,,320,,,,,,,,,,,,,100149
150,115,60,"HeiAnMoJunBaLiKe_Born(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)","HeiAnMoJunBaLiKe_Update(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",,,"HeiAnMoJunBaLiKe_Deadth(RECEIVER,ARG0,ARG1,ARG2,ARG3,ARG4)",1,8808,1800,350,250,250,100,200,320,,50,,,,100,100,100,100,100,100,,100150
151,10009,24,"AI_born_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","AI_update_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"test_deadth_event(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",0,,720,,,,,,320,,,,,,100,100,100,100,100,100,,100151
51000,24,19,"DaodanGui_Born(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","DaodanGui_Update(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"DaodanGui_Deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,5931,570,138,30,50,,300,320,,50,,,,100,100,100,100,100,100,,151000
51001,97,20,"NiuTouGuai_Born(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","NiuTouGuai_Update(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"NiuTouGuai_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,5937,600,153,32,50,,310,320,,51,,,,100,100,100,100,100,100,,151001
51002,44,21,"JiangShiShiYanTi_Born(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","JiangShiShiYanTi_Update(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"JiangShiShiYanTi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,7893,630,161,34,50,,320,320,,52,,,,100,100,100,100,100,100,,151002
51003,18,22,"YinYing_Born(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","YinYing_Update(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"YinYing_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,7533,660,165,36,50,,330,320,,53,,,,100,100,100,100,100,100,,151003
51004,29,25,"ZhaDanMo_Born(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","ZhaDanMo_Update(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"ZhaDanMo_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,10404,750,168,38,50,,340,320,,54,,,,100,100,100,100,100,100,,151004
51005,31,26,"ShiRenMoAoZi_Born(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","ShiRenMoAoZi_Update(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"ShiRenMoAoZi_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,9732,780,198,40,50,,350,320,,55,,,,100,100,100,100,100,100,,151005
51006,32,27,"ShiRenMoShouLingLuoKe_Born(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","ShiRenMoShouLingLuoKe_Update(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"ShiRenMoShouLingLuoKe_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,11178,810,211,42,50,,360,320,,56,,,,100,100,100,100,100,100,,151006
51007,46,28,"EMoShiRenHua_Born(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","EMoShiRenHua_Update(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,"EMoShiRenHua_deadth(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",1,13890,840,223,44,50,100,370,320,,57,,,,100,100,100,100,100,100,,151007
