questName,QuestId,QuestKind,QuestType,NeedLevel,NeedItemID,RequireType,Requirement,StartNPC,StartTalk,FinishNPCScene,FinishNPC,DoingScene,DoingCoordinate,ProTalk,FinishTalk,PreQuest,Coin,Exp,Item,ItemNum,Target,TargetNum,DropID,DropID2,chuansong,QuestMiniDesc,Endtarget,QuestDes,JobType,JobLevel,Title,AcceptScript,SubmitScript,PostQuest,Bossnpc
悬赏-定点扫荡,51118,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,44,3,100000,,1;9586,[info=6|2]击败3个[ff9696]哥布林[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51119,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,45,3,100000,,1;9586,[info=6|2]击败3个[ff9696]臭臭花[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51120,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,22,3,100000,,1;9586,[info=6|3]击败3个[ff9696]水蜘蛛[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51121,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,23,3,100000,,1;9586,[info=6|3]击败3个[ff9696]水鬼草[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51122,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,47,3,100000,,1;9586,[info=6|4]击败3个[ff9696]水鬼[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51123,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,20018,3,100000,,1;9586,[info=6|4]击败3个[ff9696]地狱妖犬[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51124,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,17,3,100000,,1;9586,[info=30|2]击败3个[ff9696]树精[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51125,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,18,3,100000,,1;9586,[info=30|2]击败3个[ff9696]黑熊[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51126,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,19,3,100000,,1;9586,[info=30|3]击败3个[ff9696]铁剪螃蟹[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51127,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,24,3,100000,,1;9586,[info=30|4]击败3个[ff9696]蜜蜂[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51128,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,25,3,100000,,1;9586,[info=30|4]击败3个[ff9696]蝙蝠[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51129,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,151,3,100000,,1;9586,[info=30|5]击败3个[ff9696]穴熊[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51130,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,29,3,100000,,1;9586,[info=30|6]击败3个[ff9696]贪食兽[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51131,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,31,3,100000,,1;9586,[info=30|6]击败3个[ff9696]泡沫软泥怪[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51132,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,20007,3,100000,,1;9586,[info=30|6]击败3个[ff9696]扫把蝙蝠[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51133,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,41,3,100000,,1;9586,[info=30|7]击败3个[ff9696]箱箱怪[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51134,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,42,3,100000,,1;9586,[info=30|7]击败3个[ff9696]水精魄[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51135,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,11,3,100000,,1;9586,[info=3|1]击败3个[ff9696]毒蝎[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51136,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,13,3,100000,,1;9586,[info=101|1]击败3个[ff9696]食人魔[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51137,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,15,3,100000,,1;9586,[info=101|2]击败3个[ff9696]哥布林[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51138,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,33,3,100000,,1;9586,[info=103|1]击败3个[ff9696]盗匪[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51139,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,34,3,100000,,1;9586,[info=103|1]击败3个[ff9696]毒蘑菇[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51140,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,20014,3,100000,,1;9586,[info=103|1]击败3个[ff9696]黄蜂[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51141,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,35,3,100000,,1;9586,[info=103|2]击败3个[ff9696]行尸[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51142,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,36,3,100000,,1;9586,[info=103|2]击败3个[ff9696]哥布林[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51143,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,38,3,100000,,1;9586,[info=103|3]击败3个[ff9696]鬼影[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51144,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,39,3,100000,,1;9586,[info=103|3]击败3个[ff9696]穴熊[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-定点扫荡,51145,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,20030,3,100000,,1;9586,[info=103|3]击败3个[ff9696]蓝蝎[-][/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51146,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80001,1,100000,,1;9586,[info=30;4010]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51147,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80002,1,100000,,1;9586,[info=30;4011]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51148,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80003,1,100000,,1;9586,[info=30;4012]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51149,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80004,1,100000,,1;9586,[info=30;4013]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51150,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80005,1,100000,,1;9586,[info=30;4014]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51151,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80006,1,100000,,1;9586,[info=30;4015]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51152,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80007,1,100000,,1;9586,[info=30;4016]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51153,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80008,1,100000,,1;9586,[info=30;4017]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51154,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80009,1,100000,,1;9586,[info=30;4018]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51155,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80010,1,100000,,1;9586,[info=30;4019]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51156,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80011,1,100000,,1;9586,[info=30;4020]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51157,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80012,1,100000,,1;9586,[info=30;4021]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51158,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80013,1,100000,,1;9586,[info=30;4022]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51159,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80014,1,100000,,1;9586,[info=30;4023]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51160,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80015,1,100000,,1;9586,[info=30;4024]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51161,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80016,1,100000,,1;9586,[info=30;4025]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51162,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80017,1,100000,,1;9586,[info=30;4026]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51163,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80018,1,100000,,1;9586,[info=30;4027]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51164,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80019,1,100000,,1;9586,[info=30;4028]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51165,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80020,1,100000,,1;9586,[info=30;4029]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51166,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80021,1,100000,,1;9586,[info=30;4030]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51167,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80022,1,100000,,1;9586,[info=30;4031]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51168,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80023,1,100000,,1;9586,[info=30;4032]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51169,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80024,1,100000,,1;9586,[info=30;4033]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51170,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80025,1,100000,,1;9586,[info=30;4034]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51171,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80026,1,100000,,1;9586,[info=30;4035]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51172,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80027,1,100000,,1;9586,[info=30;4036]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51173,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80028,1,100000,,1;9586,[info=30;4037]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51174,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80029,1,100000,,1;9586,[info=30;4038]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51175,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80030,1,100000,,1;9586,[info=30;4039]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51176,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80031,1,100000,,1;9586,[info=30;4040]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51177,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80032,1,100000,,1;9586,[info=30;4041]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51178,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80033,1,100000,,1;9586,[info=30;4042]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51179,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80034,1,100000,,1;9586,[info=30;4043]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51180,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80035,1,100000,,1;9586,[info=30;4044]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51181,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80036,1,100000,,1;9586,[info=30;4045]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51182,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80037,1,100000,,1;9586,[info=30;4046]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51183,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80038,1,100000,,1;9586,[info=30;4047]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51184,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80039,1,100000,,1;9586,[info=30;4048]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51185,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80040,1,100000,,1;9586,[info=30;4049]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51186,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80041,1,100000,,1;9586,[info=30;4050]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51187,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80042,1,100000,,1;9586,[info=30;4051]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51188,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80043,1,100000,,1;9586,[info=30;4052]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51189,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80044,1,100000,,1;9586,[info=30;4053]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51190,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80045,1,100000,,1;9586,[info=30;4054]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
悬赏-保护小镇,51191,QK_Rand,QT_KillAI,23,,RT_Nil,,9586,130143,1,9586,1,1.9586,130144,130145,,,,,,80046,1,100000,,1;9586,[info=30;4055]击败流窜的怪物[/info],[info=1;9586]和[fbf66c]悬赏任务管理人交谈[-][/info],,,,,,"quest_rand(RECEIVER, ARG0, ARG1, ARG2,ARG3)",51000,
