ID,SkillName,NameEffectID,SkillDesc,SkillType,SelectedTarget,Pr,Lv,CastEffectAssetID,EffectAssetID,BeAttackAssetID,StateIDs,isMelee,isPhysic,GroupID,LearnGroup,cost,SkillTargetType,PassiveName,resIconName,resTextName,GloAction,GloCondition,Actions,Conditions,ImpactPropType,ImpactPropNum,LearnQuestID,LearnCoin,LevelUpNeedItem,exp,DontCare,LearnLv,SkillBack,SkillIconTex
5007,600血瓶,,,SKT_DefaultActive,,,1,11,10,-1,,,,null,0,,STT_Team,PAT_None,,chaobuText,"skill_buxue_xueping600(RECEIVER, ARG0, ARG1, ARG2)",,,,,,,0,,9,,1,,
5008,800血瓶,,,SKT_DefaultActive,,,1,11,10,-1,,,,null,0,,STT_Team,PAT_None,,chaobuText,"skill_buxue_xueping800(RECEIVER, ARG0, ARG1, ARG2)",,,,,,,0,,10,,1,,
5009,1000血瓶,,,SKT_DefaultActive,,,1,11,10,-1,,,,null,0,,STT_Team,PAT_None,,chaobuText,"skill_buxue_xueping1000(RECEIVER, ARG0, ARG1, ARG2)",,,,,,,0,,11,,1,,
5500,大地之怒,,对敌方所有目标造成200点伤害。,SKT_Active,CalcSkillAffect_quanti,,1,79,90,8,,,,大地之怒,0,,STT_All,PAT_None,chaoyunIcon_icon,yunshiText,"skill_dadi_200(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,0,,,,1,,
5501,大地之怒,,对敌方所有目标造成400点伤害。,SKT_Active,CalcSkillAffect_quanti,,1,79,90,8,,,,大地之怒,0,,STT_All,PAT_None,chaoyunIcon_icon,yunshiText,"skill_dadi_400(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,0,,,,1,,
5502,即死,,一定概率让敌人立即死亡。,SKT_Active,,,1,79,89,-1,,,,即死,0,,STT_All,PAT_None,chaoyunIcon_icon,yunshiText,"skill_jisi_danti(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,0,,,,1,,
5503,十字即死,,一定概率让敌人立即死亡。,SKT_Active,CalcSkillAffect_qiangli,,1,79,89,-1,,,,即死,0,,STT_All,PAT_None,chaoyunIcon_icon,yunshiText,"skill_jisi_qiangli(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,0,,,,1,,
5504,全体即死,,一定概率让敌人立即死亡。,SKT_Active,CalcSkillAffect_quanti,,1,79,89,-1,,,,即死,0,,STT_All,PAT_None,chaoyunIcon_icon,yunshiText,"skill_jisi_quanti(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,0,,,,1,,
5505,召唤,,召唤5个僵尸。,SKT_Active,,,1,79,14,14,,,,召唤,0,,STT_Self,PAT_None,chaoyunIcon_icon,yunshiText,"zhaohuan_1(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,0,,,,1,,
5506,召唤,,召唤5个僵尸。,SKT_Active,,,1,79,14,14,,,,召唤,0,,STT_Self,PAT_None,chaoyunIcon_icon,yunshiText,"zhaohuan_2(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,0,,,,1,,
5507,召唤,,召唤5个僵尸。,SKT_Active,,,1,79,14,14,,,,召唤,0,,STT_Self,PAT_None,chaoyunIcon_icon,yunshiText,"zhaohuan_3(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,0,,,,1,,
5508,召唤,,召唤5个僵尸。,SKT_Active,,,1,79,14,14,,,,召唤,0,,STT_Self,PAT_None,chaoyunIcon_icon,yunshiText,"zhaohuan_4(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,0,,,,1,,
5509,召唤,,召唤5个僵尸。,SKT_Active,,,1,79,14,14,,,,召唤,0,,STT_Self,PAT_None,chaoyunIcon_icon,yunshiText,"zhaohuan_5(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,0,,,,1,,
5510,召唤,,召唤5个僵尸。,SKT_Active,,,1,79,14,14,,,,召唤,0,,STT_Self,PAT_None,chaoyunIcon_icon,yunshiText,"zhaohuan_6(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,0,,,,1,,
5511,召唤,,刺客阿一。,SKT_Active,,,1,79,14,14,,,,召唤,0,,STT_Self,PAT_None,chaoyunIcon_icon,yunshiText,"zhaohuan_7(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,0,,,,1,,
5512,点燃,560,点燃，每回合掉50%血。,SKT_Active,,100,1,39,41,-1,,,,点燃,0,5,STT_All,PAT_None,zhongduIcon_icon,zhongduText,"dianran(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,2000,4500,5,1,8,ICON_zhandou_jinengshifang_15_zhongdu_1.1.0.0,AF_zhandou_jinengshifang_15_zhongdu_1_1.1.0.0
5513,自爆,,一定概率让敌人立即死亡。,SKT_Active,,,1,79,89,-1,,1,1,自爆,0,,STT_All,PAT_None,chaoyunIcon_icon,yunshiText,"zibao(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,0,,,,1,,
5514,召唤风精,,50级副本风精。,SKT_Active,,,1,79,14,14,,,,召唤,0,,STT_Self,PAT_None,chaoyunIcon_icon,yunshiText,"zhaohuan_ziji(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,0,,,,1,,
5515,召唤自己,,召唤5个僵尸。,SKT_Active,,,1,79,14,14,,,,召唤,0,,STT_Self,PAT_None,chaoyunIcon_icon,yunshiText,"zhaohuan_8(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,0,,,,1,,
5516,召唤,,召唤5个僵尸。,SKT_Active,,,1,79,14,14,,,,召唤,0,,STT_Self,PAT_None,chaoyunIcon_icon,yunshiText,"zhaohuan_jingying(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,0,,,,1,,
9001,乱射,532,,SKT_Active,,,1,7,46,8,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,,1,null,0,,STT_All,PAT_None,luansheIcon_icon,luansheText,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","guid_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);guid_luanshe_skill_1(RECEIVER, ARG0, ARG1, ARG2,ARG3);guid_luanshe_skill_2(RECEIVER, ARG0, ARG1, ARG2,ARG3);guid_luanshe_skill_3(RECEIVER, ARG0, ARG1, ARG2,ARG3);guid_luanshe_skill_4(RECEIVER, ARG0, ARG1, ARG2,ARG3);guid_luanshe_skill_5(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,0,,12,,1,,
9002,十字魔法寒冰箭,537,,SKT_Active,,,1,4,60,8,,,,null,0,,STT_All,PAT_None,UniverseIcon_icon,qiangbingText,"guid_qiangli_fengren(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,,,,,0,,13,,1,,
9003,神圣突击,567,,SKT_Active,,,1,7,-1,2,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,null,0,,STT_AllNoSelf,PAT_None,UniverseIcon_icon,qiankunText,"guid_qiankun10(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,,,,,0,,,,1,,
9004,攻击,565,,SKT_Active,,,1,-1,-1,8,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,null,0,,STT_AllNoSelf,PAT_None,gongji_icon,gonjiText,"guid_renzhe_atk(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","nrm_atk_condition(RECEIVER, ARG0, ARG1, ARG2)",,,,,,0,,5,,1,,
9005,全体回复术,505,,SKT_Active,,,1,78,10,-1,,,,null,0,,STT_Team,PAT_None,chaobuIcon_icon,chaobuText,"guid_buxue_quanti(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,,,,,0,,6,,1,,
9006,昏睡,,,SKT_Active,,,1,39,41,-1,,,,null,0,,STT_All,PAT_None,chaoshuiIcon_icon,chaoshuiText,"guid_hunshui_quanti(RECEIVER, ARG0, ARG1, ARG2,ARG3)",,,,,,,0,,7,,1,,
9007,元气爆,549,,SKT_Active,,,1,7,13,8,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,,,null,0,,STT_AllNoSelf,PAT_None,qigongdanIcon_icon,qigongdanText,"guid_qigongdan_6(RECEIVER, ARG0, ARG1, ARG2, ARG3)","nrm_atk_condition(RECEIVER, ARG0, ARG1, ARG2)",,,,,,0,,8,,1,,
9008,小试牛刀,,新手必备技能。,SKT_Active,,,1,7,46,2,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,小试牛刀,0,,STT_AllNoSelf,PAT_None,UniverseIcon_icon,UniverseText,"skill_qiankun_1(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","nrm_atk_condition(RECEIVER, ARG0, ARG1, ARG2)",,,,,,0,,9,,1,ICON_zhandou_jinengshifang_04_fanji_1.1.0.0,AF_zhandou_jinengshifang_04_fanji_1_1.1.0
9009,连击,531,,SKT_Active,,,1,7,-1,12,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,null,0,,STT_AllNoSelf,PAT_None,lianjiIcon_icon,lianjiText,,,"guid_lianji_skill_1(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4);guid_lianji_skill_1(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4);guid_lianji_skill_1(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,0,,10,,1,,
9010,气绝恢复,550,,SKT_Active,,,1,78,33,-1,,,,null,0,,STT_Team,PAT_None,qijueIcon_icon,qijueText,"guid_qijue(RECEIVER, ARG0, ARG1, ARG2)",,,,,,,0,,11,,1,,
9011,狂暴,561,,SKT_Active,,,1,7,-1,18,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,null,0,,STT_AllNoSelf,PAT_None,zhurenIcon_icon,zhurenText,"guid_zhuren_skill_1(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,,,,,0,,12,,1,,
9012,自体再生,533,,SKT_Active,,,1,-1,29,-1,,,,null,0,,STT_Self,PAT_None,jiezaoIcon_icon,jiezaoText,"guid_mingjing_skill_1(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,,,,,0,,13,,1,,
9013,攻吸,,,SKT_Active,,,1,78,40,-1,,,,null,0,,STT_Team,PAT_None,gongxiIcon_icon,gongxiText,"guid_gongxi_skill_1(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,,,,,0,,,,1,,
9014,毒素等级1,,,SKT_Active,,,1,39,41,-1,,,,null,0,,STT_All,PAT_None,zhongduIcon_icon,zhongduText,"guid_zhongdu_skill_1(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,,,,,0,,5,,1,,
9015,破防等级10,,,SKT_Active,,,1,7,-1,19,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,null,0,,STT_AllNoSelf,PAT_None,bengjiIcon_icon,UniverseText,"guid_bengji(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,level)","nrm_atk_condition(RECEIVER, ARG0, ARG1, ARG2)",,,,,,0,,6,,1,,
9016,全体魔法石突,514,,SKT_Active,,,1,4,68,-1,,,,null,0,,STT_All,PAT_None,chaofengIcon_icon,chaofengText,"guid_mofa_quanti(RECEIVER, ARG0, ARG1, ARG2, ARG3)",,,,,,,0,,7,,1,,
9017,恢复,,,SKT_Active,,,1,78,43,-1,,,,null,0,,STT_Team,PAT_None,chaohuiIcon_icon,chaohuiText,"guid_huifu_quanti(RECEIVER, ARG0, ARG1, ARG2,ARG3)",,,,,,,0,,8,,1,,
9018,神圣突击,567,,SKT_Active,,,1,7,92,2,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,,1,null,0,,STT_AllNoSelf,PAT_None,UniverseIcon_icon,qiankunText,"guid_qiankun9(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,,,,,0,,9,,1,,
9019,回复术,503,,SKT_Active,,,1,78,10,-1,,,,null,0,,STT_Team,PAT_None,chaobuIcon_icon,chaobuText,"guid_buxue_danti(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,,,,,0,,10,,1,,
9020,回复术,503,,SKT_Active,,,1,78,10,-1,,,,null,0,,STT_Team,PAT_None,chaobuIcon_icon,chaobuText,"guid_buxue_danti2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,,,,,0,,11,,1,,
9021,全体回复术,505,,SKT_Active,,,1,78,10,-1,,,,null,0,,STT_Team,PAT_None,chaobuIcon_icon,chaobuText,"guid_buxue_quanti2(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)",,,,,,,0,,12,,1,,
9022,魔法风刃,517,,SKT_Active,,,1,4,56,-1,,,,null,0,,STT_All,PAT_None,chaofengIcon_icon,chaofengText,"guid_mofa_danti(RECEIVER, ARG0, ARG1, ARG2, ARG3)",,,,,,,0,,13,,1,,
11001,挖掘1级,,,SKT_Gather,,,1,,,,,,,挖掘,0,,STT_None,PAT_None,wajueIcon_icon,,,,,,,,,0,,,,1,,
11002,挖掘2级,,,SKT_Gather,,,2,,,,,,,挖掘,0,,STT_None,PAT_None,wajueIcon_icon,,,,,,,,,0,,5,,1,,
11003,挖掘3级,,,SKT_Gather,,,3,,,,,,,挖掘,0,,STT_None,PAT_None,wajueIcon_icon,,,,,,,,,0,,6,,1,,
11004,挖掘4级,,,SKT_Gather,,,4,,,,,,,挖掘,0,,STT_None,PAT_None,wajueIcon_icon,,,,,,,,,0,,7,,1,,
11005,挖掘5级,,,SKT_Gather,,,5,,,,,,,挖掘,0,,STT_None,PAT_None,wajueIcon_icon,,,,,,,,,0,,8,,1,,
11006,挖掘6级,,,SKT_Gather,,,6,,,,,,,挖掘,0,,STT_None,PAT_None,wajueIcon_icon,,,,,,,,,0,,9,,1,,
11007,挖掘7级,,,SKT_Gather,,,7,,,,,,,挖掘,0,,STT_None,PAT_None,wajueIcon_icon,,,,,,,,,0,,10,,1,,
11008,挖掘8级,,,SKT_Gather,,,8,,,,,,,挖掘,0,,STT_None,PAT_None,wajueIcon_icon,,,,,,,,,0,,11,,1,,
11009,挖掘9级,,,SKT_Gather,,,9,,,,,,,挖掘,0,,STT_None,PAT_None,wajueIcon_icon,,,,,,,,,0,,12,,1,,
11010,挖掘10级,,,SKT_Gather,,,10,,,,,,,挖掘,0,,STT_None,PAT_None,wajueIcon_icon,,,,,,,,,0,,13,,1,,
11101,伐木1级,,,SKT_Gather,,,1,,,,,,,伐木,0,,STT_None,PAT_None,famuIcon_icon,,,,,,,,,0,,,,1,,
11102,伐木2级,,,SKT_Gather,,,2,,,,,,,伐木,0,,STT_None,PAT_None,famuIcon_icon,,,,,,,,,0,,5,,1,,
11103,伐木3级,,,SKT_Gather,,,3,,,,,,,伐木,0,,STT_None,PAT_None,famuIcon_icon,,,,,,,,,0,,6,,1,,
11104,伐木4级,,,SKT_Gather,,,4,,,,,,,伐木,0,,STT_None,PAT_None,famuIcon_icon,,,,,,,,,0,,7,,1,,
11105,伐木5级,,,SKT_Gather,,,5,,,,,,,伐木,0,,STT_None,PAT_None,famuIcon_icon,,,,,,,,,0,,8,,1,,
11106,伐木6级,,,SKT_Gather,,,6,,,,,,,伐木,0,,STT_None,PAT_None,famuIcon_icon,,,,,,,,,0,,9,,1,,
11107,伐木7级,,,SKT_Gather,,,7,,,,,,,伐木,0,,STT_None,PAT_None,famuIcon_icon,,,,,,,,,0,,10,,1,,
11108,伐木8级,,,SKT_Gather,,,8,,,,,,,伐木,0,,STT_None,PAT_None,famuIcon_icon,,,,,,,,,0,,11,,1,,
11109,伐木9级,,,SKT_Gather,,,9,,,,,,,伐木,0,,STT_None,PAT_None,famuIcon_icon,,,,,,,,,0,,12,,1,,
11110,伐木10级,,,SKT_Gather,,,10,,,,,,,伐木,0,,STT_None,PAT_None,famuIcon_icon,,,,,,,,,0,,13,,1,,
11201,狩猎1级,,,SKT_Gather,,,1,,,,,,,狩猎,0,,STT_None,PAT_None,shoulieIcon_icon,,,,,,,,,0,,,,1,,
11202,狩猎2级,,,SKT_Gather,,,2,,,,,,,狩猎,0,,STT_None,PAT_None,shoulieIcon_icon,,,,,,,,,0,,5,,1,,
11203,狩猎3级,,,SKT_Gather,,,3,,,,,,,狩猎,0,,STT_None,PAT_None,shoulieIcon_icon,,,,,,,,,0,,6,,1,,
11204,狩猎4级,,,SKT_Gather,,,4,,,,,,,狩猎,0,,STT_None,PAT_None,shoulieIcon_icon,,,,,,,,,0,,7,,1,,
11205,狩猎5级,,,SKT_Gather,,,5,,,,,,,狩猎,0,,STT_None,PAT_None,shoulieIcon_icon,,,,,,,,,0,,8,,1,,
11206,狩猎6级,,,SKT_Gather,,,6,,,,,,,狩猎,0,,STT_None,PAT_None,shoulieIcon_icon,,,,,,,,,0,,9,,1,,
11207,狩猎7级,,,SKT_Gather,,,7,,,,,,,狩猎,0,,STT_None,PAT_None,shoulieIcon_icon,,,,,,,,,0,,10,,1,,
11208,狩猎8级,,,SKT_Gather,,,8,,,,,,,狩猎,0,,STT_None,PAT_None,shoulieIcon_icon,,,,,,,,,0,,11,,1,,
11209,狩猎9级,,,SKT_Gather,,,9,,,,,,,狩猎,0,,STT_None,PAT_None,shoulieIcon_icon,,,,,,,,,0,,12,,1,,
11210,狩猎10级,,,SKT_Gather,,,10,,,,,,,狩猎,0,,STT_None,PAT_None,shoulieIcon_icon,,,,,,,,,0,,13,,1,,
12001,铸剑1级,,,SKT_Make,,,1,,,,,,,铸剑,0,,STT_None,PAT_None,,,,,,,,,,0,,,,1,,
12002,铸剑2级,,,SKT_Make,,,2,,,,,,,铸剑,0,,STT_None,PAT_None,,,,,,,,,,0,,5,,1,,
12003,铸剑3级,,,SKT_Make,,,3,,,,,,,铸剑,0,,STT_None,PAT_None,,,,,,,,,,0,,6,,1,,
12004,铸剑4级,,,SKT_Make,,,4,,,,,,,铸剑,0,,STT_None,PAT_None,,,,,,,,,,0,,7,,1,,
12005,铸剑5级,,,SKT_Make,,,5,,,,,,,铸剑,0,,STT_None,PAT_None,,,,,,,,,,0,,8,,1,,
12006,铸剑6级,,,SKT_Make,,,6,,,,,,,铸剑,0,,STT_None,PAT_None,,,,,,,,,,0,,9,,1,,
12007,铸剑7级,,,SKT_Make,,,7,,,,,,,铸剑,0,,STT_None,PAT_None,,,,,,,,,,0,,10,,1,,
12008,铸剑8级,,,SKT_Make,,,8,,,,,,,铸剑,0,,STT_None,PAT_None,,,,,,,,,,0,,11,,1,,
12009,铸剑9级,,,SKT_Make,,,9,,,,,,,铸剑,0,,STT_None,PAT_None,,,,,,,,,,0,,12,,1,,
12010,铸剑10级,,,SKT_Make,,,10,,,,,,,铸剑,0,,STT_None,PAT_None,,,,,,,,,,0,,13,,1,,
12101,造枪等级1,,,SKT_Make,,,1,,,,,,,造枪,0,,STT_None,PAT_None,,,,,,,,,,0,,,,1,,
12102,造枪等级2,,,SKT_Make,,,2,,,,,,,造枪,0,,STT_None,PAT_None,,,,,,,,,,0,,5,,1,,
12103,造枪等级3,,,SKT_Make,,,3,,,,,,,造枪,0,,STT_None,PAT_None,,,,,,,,,,0,,6,,1,,
12104,造枪等级4,,,SKT_Make,,,4,,,,,,,造枪,0,,STT_None,PAT_None,,,,,,,,,,0,,7,,1,,
12105,造枪等级5,,,SKT_Make,,,5,,,,,,,造枪,0,,STT_None,PAT_None,,,,,,,,,,0,,8,,1,,
12106,造枪等级6,,,SKT_Make,,,6,,,,,,,造枪,0,,STT_None,PAT_None,,,,,,,,,,0,,9,,1,,
12107,造枪等级7,,,SKT_Make,,,7,,,,,,,造枪,0,,STT_None,PAT_None,,,,,,,,,,0,,10,,1,,
12108,造枪等级8,,,SKT_Make,,,8,,,,,,,造枪,0,,STT_None,PAT_None,,,,,,,,,,0,,11,,1,,
12109,造枪等级9,,,SKT_Make,,,9,,,,,,,造枪,0,,STT_None,PAT_None,,,,,,,,,,0,,12,,1,,
12110,造枪等级10,,,SKT_Make,,,10,,,,,,,造枪,0,,STT_None,PAT_None,,,,,,,,,,0,,13,,1,,
12201,造斧等级1,,,SKT_Make,,,1,,,,,,,造斧,0,,STT_None,PAT_None,,,,,,,,,,0,,,,1,,
12202,造斧等级2,,,SKT_Make,,,2,,,,,,,造斧,0,,STT_None,PAT_None,,,,,,,,,,0,,12,,1,,
12203,造斧等级3,,,SKT_Make,,,3,,,,,,,造斧,0,,STT_None,PAT_None,,,,,,,,,,0,,14,,1,,
12204,造斧等级4,,,SKT_Make,,,4,,,,,,,造斧,0,,STT_None,PAT_None,,,,,,,,,,0,,16,,1,,
12205,造斧等级5,,,SKT_Make,,,5,,,,,,,造斧,0,,STT_None,PAT_None,,,,,,,,,,0,,18,,1,,
12206,造斧等级6,,,SKT_Make,,,6,,,,,,,造斧,0,,STT_None,PAT_None,,,,,,,,,,0,,20,,1,,
12207,造斧等级7,,,SKT_Make,,,7,,,,,,,造斧,0,,STT_None,PAT_None,,,,,,,,,,0,,22,,1,,
12208,造斧等级8,,,SKT_Make,,,8,,,,,,,造斧,0,,STT_None,PAT_None,,,,,,,,,,0,,24,,1,,
12209,造斧等级9,,,SKT_Make,,,9,,,,,,,造斧,0,,STT_None,PAT_None,,,,,,,,,,0,,26,,1,,
12210,造斧等级10,,,SKT_Make,,,10,,,,,,,造斧,0,,STT_None,PAT_None,,,,,,,,,,0,,28,,1,,
12301,造杖等级1,,,SKT_Make,,,1,,,,,,,造杖,0,,STT_None,PAT_None,,,,,,,,,,0,,,,1,,
12302,造杖等级2,,,SKT_Make,,,2,,,,,,,造杖,0,,STT_None,PAT_None,,,,,,,,,,0,,12,,1,,
12303,造杖等级3,,,SKT_Make,,,3,,,,,,,造杖,0,,STT_None,PAT_None,,,,,,,,,,0,,14,,1,,
12304,造杖等级4,,,SKT_Make,,,4,,,,,,,造杖,0,,STT_None,PAT_None,,,,,,,,,,0,,16,,1,,
12305,造杖等级5,,,SKT_Make,,,5,,,,,,,造杖,0,,STT_None,PAT_None,,,,,,,,,,0,,18,,1,,
12306,造杖等级6,,,SKT_Make,,,6,,,,,,,造杖,0,,STT_None,PAT_None,,,,,,,,,,0,,20,,1,,
12307,造杖等级7,,,SKT_Make,,,7,,,,,,,造杖,0,,STT_None,PAT_None,,,,,,,,,,0,,22,,1,,
12308,造杖等级8,,,SKT_Make,,,8,,,,,,,造杖,0,,STT_None,PAT_None,,,,,,,,,,0,,24,,1,,
12309,造杖等级9,,,SKT_Make,,,9,,,,,,,造杖,0,,STT_None,PAT_None,,,,,,,,,,0,,26,,1,,
12310,造杖等级10,,,SKT_Make,,,10,,,,,,,造杖,0,,STT_None,PAT_None,,,,,,,,,,0,,28,,1,,
12401,造弓等级1,,,SKT_Make,,,1,,,,,,,造弓,0,,STT_None,PAT_None,,,,,,,,,,0,,,,1,,
12402,造弓等级2,,,SKT_Make,,,2,,,,,,,造弓,0,,STT_None,PAT_None,,,,,,,,,,0,,12,,1,,
12403,造弓等级3,,,SKT_Make,,,3,,,,,,,造弓,0,,STT_None,PAT_None,,,,,,,,,,0,,14,,1,,
12404,造弓等级4,,,SKT_Make,,,4,,,,,,,造弓,0,,STT_None,PAT_None,,,,,,,,,,0,,16,,1,,
12405,造弓等级5,,,SKT_Make,,,5,,,,,,,造弓,0,,STT_None,PAT_None,,,,,,,,,,0,,18,,1,,
12406,造弓等级6,,,SKT_Make,,,6,,,,,,,造弓,0,,STT_None,PAT_None,,,,,,,,,,0,,20,,1,,
12407,造弓等级7,,,SKT_Make,,,7,,,,,,,造弓,0,,STT_None,PAT_None,,,,,,,,,,0,,22,,1,,
12408,造弓等级8,,,SKT_Make,,,8,,,,,,,造弓,0,,STT_None,PAT_None,,,,,,,,,,0,,24,,1,,
12409,造弓等级9,,,SKT_Make,,,9,,,,,,,造弓,0,,STT_None,PAT_None,,,,,,,,,,0,,26,,1,,
12410,造弓等级10,,,SKT_Make,,,10,,,,,,,造弓,0,,STT_None,PAT_None,,,,,,,,,,0,,28,,1,,
12501,造小刀等级1,,,SKT_Make,,,1,,,,,,,造小刀,0,,STT_None,PAT_None,,,,,,,,,,0,,,,1,,
12502,造小刀等级2,,,SKT_Make,,,2,,,,,,,造小刀,0,,STT_None,PAT_None,,,,,,,,,,0,,12,,1,,
12503,造小刀等级3,,,SKT_Make,,,3,,,,,,,造小刀,0,,STT_None,PAT_None,,,,,,,,,,0,,14,,1,,
12504,造小刀等级4,,,SKT_Make,,,4,,,,,,,造小刀,0,,STT_None,PAT_None,,,,,,,,,,0,,16,,1,,
12505,造小刀等级5,,,SKT_Make,,,5,,,,,,,造小刀,0,,STT_None,PAT_None,,,,,,,,,,0,,18,,1,,
12506,造小刀等级6,,,SKT_Make,,,6,,,,,,,造小刀,0,,STT_None,PAT_None,,,,,,,,,,0,,20,,1,,
12507,造小刀等级7,,,SKT_Make,,,7,,,,,,,造小刀,0,,STT_None,PAT_None,,,,,,,,,,0,,22,,1,,
